,id,event_text,url,url_id,company,fiscal_year,fiscal_period,event_type,date,time,timezone
639,640,"Jul 6, 2021 4:30 pm EDT Q3 2021 Earnings Call",http://www.purecyclewater.com/investors/,161,NONE,2021,Q3,Earnings Call,"Jul 06, 2021",16:30,ET
640,641,"Jun 23 – Jun 24, 2021 Sidoti & Company Virtual Investor Conference",http://www.purecyclewater.com/investors/,161,SIDOTI & COMPANY,NONE,NONE,Conference,"Jun 24, 2021",NONE,NONE
641,642,"Apr 13, 2021 4:30 pm EDT Q2 2021 Financial Results Conference Call",http://www.purecyclewater.com/investors/,161,NONE,2021,Q2,Earnings Call,"Apr 13, 2021",16:30,ET
642,643,"Mar 30 – Mar 31, 2021 2021 Lytham Partners Investor Conference Series",http://www.purecyclewater.com/investors/,161,LYTHAM PARTNERS,2021,NONE,Conference,"Mar 30, 2021",NONE,NONE
643,644,"Black Knight Second Quarter 2021 Earnings Conference Call August 5, 2021 08:30 AM EST  Webcast",https://investor.blackknightinc.com/investors/investor-home/default.aspx,162,BLACK KNIGHT,2021,Q2,Earnings Call,"Aug 05, 2021",08:30,ET
644,645,"Oppenheimer Technology, Internet & Communications Conference August 10, 2021 09:55 AM EST",https://investor.blackknightinc.com/investors/investor-home/default.aspx,162,OPPENHEIMER,NONE,NONE,Conference,"Aug 10, 2021",09:55,ET
645,646,"Barclays Global Financial Services Conference September 14, 2021 01:15 PM EST",https://investor.blackknightinc.com/investors/investor-home/default.aspx,162,BARCLAYS,NONE,NONE,Conference,"Sep 14, 2021",13:15,ET
646,647,"Jefferies Software Conference September 15, 2021",https://investor.blackknightinc.com/investors/investor-home/default.aspx,162,JEFFERIES,NONE,NONE,Conference,"Sep 15, 2021",NONE,NONE
647,648,"June 8, 2021 04:45 PM ET BofA Securities Global Technology Conference Webcast(Opens In New Window)",https://investor.blackknightinc.com/investors/investor-home/default.aspx,162,BOFA,NONE,NONE,Conference,"Jun 08, 2021",16:45,ET
648,649,"FedEx Q4 FY21 Earnings Call June 24, 2021 at 05:00 pm ET",https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163,FEDEX,2021,Q4,Earnings Call,"Jun 24, 2021",17:00,ET
649,650,"FedEx Q3 FY21 Earnings Call March 18, 2021 at 05:30 pm ET",https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163,FEDEX,2021,Q3,Earnings Call,"Mar 18, 2021",17:30,ET
650,651,"FedEx Q2 FY21 Earnings Call December 17, 2020 at 05:30 pm ET",https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163,FEDEX,2021,Q2,Earnings Call,"Dec 17, 2020",17:30,ET
651,652,"FedEx 2020 Annual Meeting of Stockholders September 21, 2020 at 08:00 am CT",https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163,FEDEX,2020,Y,Shareholder Meeting,"Sep 21, 2020",08:00,CDT
652,653,"FedEx Q1 FY21 Earnings Call September 15, 2020 at 05:30 pm ET",https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163,FEDEX,2021,Q1,Earnings Call,"Sep 15, 2020",17:30,ET
653,654,"May 5, 2021 at 05:00 PM EDT	 Turtle Beach First Quarter 2021 Conference Call  Listen to Webcast",https://corp.turtlebeach.com/events-presentations/,164,TURTLE BEACH,2021,Q1,Conference,"May 05, 2021",17:00,ET
654,655,"Mar 4, 2021 at 05:00 PM EST	 Turtle Beach Fourth Quarter and Full Year 2020 Conference Call  Listen to Webcast",https://corp.turtlebeach.com/events-presentations/,164,TURTLE BEACH,2020,Q4,Earnings Call,"Mar 04, 2021",17:00,ET
655,656,"Nov 5, 2020 at 05:00 PM EST	 Turtle Beach Third Quarter 2020 Conference Call  Listen to Webcast",https://corp.turtlebeach.com/events-presentations/,164,TURTLE BEACH,2020,Q3,Conference,"Nov 05, 2020",17:00,ET
656,657,"Aug 6, 2020 at 09:00 AM EDT	 Turtle Beach Second Quarter 2020 Conference Call  Listen to Webcast",https://corp.turtlebeach.com/events-presentations/,164,TURTLE BEACH,2020,Q2,Earnings Call,"Aug 06, 2020",09:00,ET
657,658,"May 7, 2020 at 05:00 PM EDT	 Turtle Beach First Quarter 2020 Conference Call  Listen to Webcast",https://corp.turtlebeach.com/events-presentations/,164,TURTLE BEACH,2020,Q1,Earnings Call,"May 07, 2020",17:00,ET
658,659,"IN-PERSON INVESTOR CONFERENCE September 14, 2021 05:30 PM MT Salt Lake City, Utah",https://investor.campingworld.com/events-and-presentations/default.aspx,165,NONE,NONE,NONE,Conference,"Sep 14, 2021",17:30,MDT
659,660,"September 15, 2021 09:00 AM MT Preview of First Electric World Location Salt Lake City, Utah",https://investor.campingworld.com/events-and-presentations/default.aspx,165,NONE,NONE,NONE,None/Other,"Sep 15, 2021",09:00,MDT
660,661,"FIRST QUARTER FISCAL 2021 EARNINGS CONFERENCE CALL May 4, 2021 08:30 AM EST",https://investor.campingworld.com/events-and-presentations/default.aspx,165,NONE,2021,Q1,Earnings Call,"May 04, 2021",08:30,ET
661,662,"February 25, 2021 04:05 PM EST Fourth Quarter Fiscal 2020 Earnings Conference CallWebcast",https://investor.campingworld.com/events-and-presentations/default.aspx,165,NONE,2020,Q4,Earnings Call,"Feb 25, 2021",16:05,ET
662,663,"November 2, 2020 03:00 PM EST Third Quarter Fiscal 2020 Earnings Conference CallWebcast",https://investor.campingworld.com/events-and-presentations/default.aspx,165,NONE,2020,Q3,Earnings Call,"Nov 02, 2020",15:00,ET
663,664,"May 17, 2021	 4:30 PM ET 1:30 PM PT  First Quarter 2021 Financial Results Conference Call  webcast",http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166,NONE,2021,Q1,Earnings Call,"May 17, 2021",16:30,NONE
664,665,"Mar 30, 2021	 4:00 PM ET 1:00 PM PT  Fourth Quarter 2020 Financial Results Conference Call  webcast",http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166,NONE,2020,Q4,Conference,"Mar 30, 2021",13:00,PDT
665,666,"Nov 12, 2020	 4:30 PM ET  1:30 PM PT  Third Quarter 2020 Financial Results Conference Call  webcast",http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166,NONE,2020,Q3,Earnings Call,"Nov 12, 2020",13:30,PDT
666,667,"Aug 13, 2020	 4:30 PM ET 1:30 PM PT  Second Quarter 2020 Financial Results Conference Call",http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166,NONE,2020,Q2,Conference,"Aug 13, 2020",13:30,PDT
667,668,"May 18, 2020	 4:30 PM ET 1:30 PM PT  First Quarter 2020 Financial Results Conference Call",http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166,NONE,2020,Q1,Conference,"May 18, 2020",13:30,PDT
668,669,"Barclays Americas Select Franchise Conference May 19, 2021 at 9:00 AM EDT Listen to webcast",https://www.investor.fnf.com/news-and-events/presentations,167,BARCLAYS,NONE,NONE,Conference,"May 19, 2021",09:00,ET
669,670,"FNF 1st Quarter 2021 Earnings Conference Call May 7, 2021 at 12:00 PM EDT Listen to webcast",https://www.investor.fnf.com/news-and-events/presentations,167,FNF,2021,Q1,Earnings Call,"May 07, 2021",12:00,ET
670,671,"Stephens Best Ideas Conference Mar 11, 2021 at 2:00 PM EST Listen to webcast",https://www.investor.fnf.com/news-and-events/presentations,167,STEPHENS,NONE,NONE,Conference,"Mar 11, 2021",14:00,ET
671,672,"FNF 4th Quarter 2020 Earnings Conference Call Feb 25, 2021 at 12:00 PM EST Listen to webcast",https://www.investor.fnf.com/news-and-events/presentations,167,FNF,2020,Q4,Earnings Call,"Feb 25, 2021",12:00,ET
672,673,"Stephens Annual Investment Conference Nov 18, 2020 at 4:00 PM EST Listen to webcast",https://www.investor.fnf.com/news-and-events/presentations,167,STEPHENS,NONE,Y,Conference,"Nov 18, 2020",16:00,ET
673,674,"JUL 28, 2021 8:30 AM EDT	 The Chef's Warehouse - Second Quarter 2021 Earnings Conference Call",http://investors.chefswarehouse.com/events-and-presentations,168,THE CHEF'S WAREHOUSE,2021,Q2,Earnings Call,"Jul 28, 2021",08:30,ET
674,675,"JUN 22, 2021 9:10 AM EDT	 Jefferies Consumer Conference",http://investors.chefswarehouse.com/events-and-presentations,168,JEFFERIES,NONE,NONE,Conference,"Jun 22, 2021",09:10,ET
675,676,"MAY 20, 2021 9:20 AM EDT	 16th Annual BMO Farm to Market Conference",http://investors.chefswarehouse.com/events-and-presentations,168,BMO,2021,Y,Conference,"May 20, 2021",09:20,ET
676,677,"APR 28, 2021 8:30 AM EDT	 The Chef's Warehouse - First Quarter 2021 Earnings Conference Call",http://investors.chefswarehouse.com/events-and-presentations,168,THE CHEF'S WAREHOUSE,2021,Q1,Earnings Call,"Apr 28, 2021",08:30,ET
677,678,"FEB 10, 2021 8:30 AM EST	 Fourth Quarter 2020 Results",http://investors.chefswarehouse.com/events-and-presentations,168,NONE,2020,Q4,None/Other,"Feb 10, 2021",08:30,ET
678,679,"Wednesday, August 4, 2021 08:30 AM ET Second Quarter 2021 Earnings Conference Call Event Details: Conference Call Date:Wednesday, August 4, 2021 08:30 AM ET",http://investors.uedge.com/,169,NONE,2021,Q2,Earnings Call,"Aug 04, 2021",08:30,ET
679,680,"May 6, 2021 - 10 a.m. EDT / 9 a.m. CDT	 2021 First Quarter Results Webcast",https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170,NONE,2021,Q1,Earnings Release,"May 06, 2021",09:00,CDT
680,681,"February 25, 2021 - 10 a.m. EST / 9 a.m. CST	 2020 Fourth Quarter and Full Year Results Webcast",https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170,NONE,2020,Q4,None/Other,"Feb 25, 2021",09:00,CDT
681,682,"November 5, 2020 - 10 a.m. EST / 9 a.m. CST	 2020 Third Quarter Results Webcast",https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170,NONE,2020,Q3,None/Other,"Nov 05, 2020",09:00,CDT
682,683,"August 6, 2020 - 10 a.m. EDT / 9 a.m. CDT	 2020 Second Quarter Results Webcast",https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170,NONE,2020,Q2,None/Other,"Aug 06, 2020",09:00,CDT
683,684,"May 8, 2020 - 10 a.m. EDT / 9 a.m. CDT	 2020 First Quarter Results Webcast",https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170,NONE,2020,Q1,None/Other,"May 08, 2020",09:00,CDT
684,685,"Ladenburg Thalmann’s Virtual 2021 Healthcare Conference July 14, 2021 • 11:00am EDT",https://ir.scynexis.com/presentations,171,LADENBURG THALMANN,2021,NONE,Conference,"Jul 14, 2021",11:00,ET
685,686,"Commercial Launch Update Call June 29, 2021 • 12:00pm EDT",https://ir.scynexis.com/presentations,171,NONE,NONE,NONE,None/Other,"Jun 29, 2021",12:00,ET
686,687,"2021 Annual Meeting of Stockholders June 15, 2021 • 9:30am EDT",https://ir.scynexis.com/presentations,171,NONE,2021,Y,Shareholder Meeting,"Jun 15, 2021",09:30,ET
687,688,"BIO Digital International Convention June 14, 2021",https://ir.scynexis.com/presentations,171,BIO DIGITAL,NONE,NONE,Conference,"Jun 14, 2021",NONE,NONE
688,689,"2021 ACOG Annual Meeting April 30 – May 2, 2021",https://ir.scynexis.com/presentations,171,ACOG,2021,Y,None/Other,"Apr 30, 2021",NONE,NONE
689,690,Q2 2021 General Electric Co. Earnings Conference Call,https://www.ge.com/investor-relations/events-reports,173,GENERAL ELECTRIC,2021,Q2,Earnings Call,NONE,NONE,NONE
690,691,"June 24, 2021 · 11:00 am—11:40 am EDT BofA Securities Hydrogen Conference",https://www.ge.com/investor-relations/events-reports,173,BOFA SECURITIES,2021,NONE,Conference,"Jun 24, 2021",11:40,ET
691,692,"June 22, 2021 · 11:30 am—June 25, 2021 · 12:30 pm EDT Virtual Paris Air Show Investor Meetings",https://www.ge.com/investor-relations/events-reports,173,PARIS AIR SHOW,NONE,NONE,Shareholder Meeting,"Jun 22, 2021",12:30,ET
692,693,"May 04, 2021 · 10:00 am—12:00 pm EDT GE 2021 Annual Shareholders Meeting",https://www.ge.com/investor-relations/events-reports,173,NONE,2021,Y,Shareholder Meeting,"May 04, 2021",12:00,ET
693,694,"April 27, 2021 · 08:00 am—09:00 am EDT GE 1st Quarter 2021 Earnings Webcast",https://www.ge.com/investor-relations/events-reports,173,GE,2021,Q1,Earnings Release,"Apr 27, 2021",09:00,ET
694,695,"Lennox International at William Blair 41st Annual Growth Stock Conference Jun 1, 2021 at 10:40 AM CDT Webcast Presentation Click here for webcast",https://lennoxinternational.gcs-web.com/events-and-presentations/past-events,175,LENNOX INTERNATIONAL,NONE,Y,Conference,"Jun 01, 2021",10:40,CDT
695,696,"Q1 2021 Lennox International Earnings Conference Call Apr 26, 2021 at 8:30 AM CDT Webcast Presentation Click here for webcast",https://lennoxinternational.gcs-web.com/events-and-presentations/past-events,175,LENNOX INTERNATIONAL,2021,Q1,Earnings Call,"Apr 26, 2021",08:30,CDT
696,697,"Lennox International at Stephens Annual Investment Conference Nov 19, 2020 at 10:00 AM EST Webcast Presentation Click here for webcast",https://lennoxinternational.gcs-web.com/events-and-presentations/past-events,175,LENNOX INTERNATIONAL,NONE,Y,Conference,"Nov 19, 2020",10:00,ET
697,698,"Q3 2020 Lennox International Earnings Conference Call Oct 19, 2020 at 8:30 AM CDT Webcast Presentation Click here for webcast",https://lennoxinternational.gcs-web.com/events-and-presentations/past-events,175,LENNOX INTERNATIONAL,2020,Q3,Earnings Call,"Oct 19, 2020",08:30,CDT
698,699,"Lennox International 2020 Investment Community Meeting Dec 16, 2020 at 9:00 AM CST Webcast Presentation Click here for webcast",https://lennoxinternational.gcs-web.com/events-and-presentations/past-events,175,LENNOX INTERNATIONAL,2020,NONE,Shareholder Meeting,"Dec 16, 2020",09:00,CDT
699,700,05/13/2021 08:00 AM ET Tufin First Quarter 2021 Earnings Call WEBCAST(OPENS IN NEW WINDOW),https://investors.tufin.com/home/default.aspx,176,TUFIN,2021,Q1,Earnings Call,"May 13, 2021",08:00,ET
700,701,02/12/2021 08:00 AM ET Tufin Fourth Quarter and Full-Year 2020 Earnings Call WEBCAST(OPENS IN NEW WINDOW),https://investors.tufin.com/home/default.aspx,176,TUFIN,2020,Q4,Earnings Call,"Feb 12, 2021",08:00,ET
701,702,"12/10/2020 01:30 PM ET Barclays Global Technology, Media and Telecommunications Conference  Ruvi Kitov, CEO and Co-Founder WEBCAST(OPENS IN NEW WINDOW)",https://investors.tufin.com/home/default.aspx,176,BARCLAYS,NONE,NONE,Conference,"Dec 10, 2020",13:30,ET
702,703,11/12/2020 08:30 AM ET Third Quarter 2020 Financial Results Conference Call WEBCAST(OPENS IN NEW WINDOW),https://investors.tufin.com/home/default.aspx,176,NONE,2020,Q3,Conference,"Nov 12, 2020",08:30,ET
703,704,"09/14/2020 01:00 PM ET Jefferies 2020 Software Conference  Ruvi Kitov, CEO and Co-Founder WEBCAST(OPENS IN NEW WINDOW)",https://investors.tufin.com/home/default.aspx,176,JEFFERIES,NONE,NONE,Conference,"Sep 14, 2020",13:00,ET
704,705,"Q3 FY21 Earnings Conference Call Jul 28, 2021 • 1:45 pm PDT",https://investor.qualcomm.com/news-events/ir-calendar,177,NONE,2021,Q3,Earnings Call,"Jul 28, 2021",13:45,PDT
705,706,"Investor Day Nov 16, 2021 Location: New York, NY",https://investor.qualcomm.com/news-events/ir-calendar,177,NONE,NONE,NONE,None/Other,"Nov 16, 2021",NONE,NONE
706,707,"Mobile World Congress 2021 - Barcelona Jun 28, 2021 • 2:45 am - 3:45 am PDT",https://investor.qualcomm.com/news-events/ir-calendar,177,NONE,2021,NONE,None/Other,"Jun 28, 2021",03:45,PDT
707,708,"Bank of America 2021 Global Technology Conference Jun 9, 2021 • 9:15 am - 9:50 am PDT",https://investor.qualcomm.com/news-events/ir-calendar,177,BANK OF AMERICA,2021,NONE,Conference,"Jun 09, 2021",09:50,PDT
708,709,"J.P. Morgan 49th Annual Global Technology, Media and Communications Conference May 26, 2021 • 10:25 am PDT Location: Virtual",https://investor.qualcomm.com/news-events/ir-calendar,177,J.P. MORGAN,NONE,Y,Conference,"May 26, 2021",10:25,PDT
709,710,"Aug 11, 2021 Q1 2022 Haemonetics Corporation Earnings Conference Call",https://haemonetics.gcs-web.com/events-presentations,178,HAEMONETICS CORPORATION,2022,Q1,Earnings Call,"Aug 11, 2021",NONE,NONE
710,711,"May 13, 2021 Q4 2021 Haemonetics Corporation Earnings Conference Call",https://haemonetics.gcs-web.com/events-presentations,178,HAEMONETICS CORPORATION,2021,Q4,Earnings Call,"May 13, 2021",NONE,NONE
711,712,"Feb 02, 2021 Q3 2021 Haemonetics Corporation Earnings Conference Call",https://haemonetics.gcs-web.com/events-presentations,178,HAEMONETICS,2021,Q3,Earnings Call,"Feb 02, 2021",NONE,NONE
712,713,"Nov 04, 2020 Q2 2021 Haemonetics Corporation Earnings Conference Call",https://haemonetics.gcs-web.com/events-presentations,178,HAEMONETICS CORPORATION,2021,Q2,Earnings Call,"Nov 04, 2020",NONE,NONE
713,714,"Aug 04, 2020 Q1 2021 Haemonetics Corporation Earnings Conference Call",https://haemonetics.gcs-web.com/events-presentations,178,HAEMONETICS CORPORATION,2021,Q1,Earnings Call,"Aug 04, 2020",NONE,NONE
714,715,"February 10, 2021 Bank of America Securities Virtual 2021 Insurance Conference 8:10 am eastern time zone",https://investors.globelifeinsurance.com/calendar,179,BANK OF AMERICA SECURITIES,2021,NONE,Conference,"Feb 10, 2021",08:10,ET
715,716,"February 03, 2021 Conference Call for 4th Quarter 2020 Earnings 11 am Eastern time zone",https://investors.globelifeinsurance.com/calendar,179,NONE,2020,Q4,Conference,"Feb 03, 2021",11:00,ET
716,717,"April 29, 2021 2021 Annual Meeting of Shareholders 11 a.m. Eastern / 10 a.m. Central time Zone",https://investors.globelifeinsurance.com/calendar,179,NONE,2021,Y,Shareholder Meeting,"Apr 29, 2021",10:00,CDT
717,718,"April 22, 2021 Conference Call for 1st Quarter 2021 Earnings 11:00 a.m. Eastern Time Zone",https://investors.globelifeinsurance.com/calendar,179,NONE,2021,Q1,Earnings Call,"Apr 22, 2021",11:00,ET
718,719,"July 22, 2021 Conference Call for 2nd Quarter 2021 Earnings 11:00 a.m. Eastern Time Zone",https://investors.globelifeinsurance.com/calendar,179,NONE,2021,Q2,Earnings Call,"Jul 22, 2021",11:00,ET
719,720,"JUL 26, 2021 F5 Q321 EARNINGS CALL Webcast(opens in new window)",https://investors.f5.com/news-and-events/events-and-presentations/default.aspx,180,F5,2021,Q3,Earnings Call,"Jul 26, 2021",NONE,NONE
720,721,"JUN 08, 2021 F5 TO PARTICIPATE IN BANK OF AMERICA 2021 GLOBAL TECHNOLOGY CONFERENCE",https://investors.f5.com/news-and-events/events-and-presentations/default.aspx,180,F5,2021,NONE,Conference,"Jun 08, 2021",NONE,NONE
721,722,"MAY 26, 2021 F5 TO PARTICIPATE IN J.P. MORGAN GLOBAL TECHNOLOGY, MEDIA AND COMMUNICATIONS CONFERENCE",https://investors.f5.com/news-and-events/events-and-presentations/default.aspx,180,F5,NONE,NONE,Conference,"May 26, 2021",NONE,NONE
722,723,"APR 27, 2021 F5 Q221 EARNINGS CALL",https://investors.f5.com/news-and-events/events-and-presentations/default.aspx,180,F5,2021,Q2,Earnings Call,"Apr 27, 2021",NONE,NONE
723,724,"JAN 26, 2021 F5 Q121 EARNINGS CALL",https://investors.f5.com/news-and-events/events-and-presentations/default.aspx,180,F5,2021,Q1,Earnings Call,"Jan 26, 2021",NONE,NONE
724,725,"Jun 9, 2021 01:45 PM EST BofA Securities Global Technology Conference Listen to Webcast(opens in new window)",https://investor.avalara.com/press-releases/events-and-presentations/default.aspx,181,BOFA SECURITIES,NONE,NONE,Conference,"Jun 09, 2021",13:45,ET
725,726,"Jun 8, 2021 04:40 PM EST Stifel Virtual Cross Sector Insight Conference Listen to Webcast(opens in new window)",https://investor.avalara.com/press-releases/events-and-presentations/default.aspx,181,STIFEL,NONE,NONE,Conference,"Jun 08, 2021",16:40,ET
726,727,"Jun 3, 2021 10:00 AM PST 2021 Annual Meeting of Shareholders Listen to Webcast(opens in new window)",https://investor.avalara.com/press-releases/events-and-presentations/default.aspx,181,NONE,2021,Y,Shareholder Meeting,"Jun 03, 2021",10:00,PDT
727,728,"Jun 1, 2021 04:00 PM CST William Blair Growth Stock Conference Listen to Webcast(opens in new window)",https://investor.avalara.com/press-releases/events-and-presentations/default.aspx,181,WILLIAM BLAIR,NONE,NONE,Conference,"Jun 01, 2021",16:00,CDT
